Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2021-03-05,167042.0,16496.0,423.0,10.13,-0.2599999999999998,94955.0,56.85,-0.12999999999999545,37.0,8.0,3.0,3.0,23.0,51.49,0.12000000000000455,12.7,0.07172995780590714
2021-03-12,167042.0,16335.0,-161.0,10.23,0.09999999999999964,96024.0,57.49,0.6400000000000006,38.0,8.0,4.0,3.0,23.0,51.73,0.23999999999999488,12.45,-0.01968503937007874
2021-03-19,167042.0,16071.0,-264.0,10.39,0.16000000000000014,96743.0,57.92,0.4299999999999997,38.0,9.0,3.0,2.0,24.0,52.79,1.0600000000000023,12.65,0.016064257028112535
2021-03-26,167042.0,15957.0,-114.0,10.47,0.08000000000000007,97435.0,58.33,0.4099999999999966,38.0,7.0,5.0,2.0,24.0,52.93,0.14000000000000057,12.7,0.00395256916996039
2021-04-01,167042.0,16048.0,91.0,10.41,-0.0600000000000005,97590.0,58.42,0.09000000000000341,40.0,9.0,5.0,3.0,23.0,52.01,-0.9200000000000017,12.6,-0.007874015748031468
2021-04-09,167042.0,15762.0,-286.0,10.6,0.1899999999999995,97845.0,58.58,0.1599999999999966,39.0,7.0,5.0,4.0,23.0,52.28,0.2700000000000031,13.65,0.0833333333333334
2021-04-16,167042.0,15896.0,134.0,10.51,-0.08999999999999986,97950.0,58.64,0.060000000000002274,40.0,9.0,4.0,4.0,23.0,51.97,-0.3100000000000023,14.5,0.062271062271062244
2021-04-23,167042.0,16096.0,200.0,10.38,-0.129999999999999,100337.0,60.07,1.4299999999999997,41.0,8.0,5.0,4.0,24.0,53.32,1.3500000000000014,15.0,0.034482758620689655
2021-04-29,167042.0,17015.0,919.0,9.82,-0.5600000000000005,102154.0,61.15,1.0799999999999983,42.0,10.0,3.0,4.0,25.0,54.87,1.5499999999999972,17.85,0.19000000000000009
2021-05-07,167042.0,19210.0,2195.0,8.7,-1.120000000000001,92844.0,55.58,-5.57,34.0,6.0,2.0,3.0,23.0,51.26,-3.6099999999999994,15.75,-0.11764705882352948
2021-05-14,167042.0,19979.0,769.0,8.36,-0.33999999999999986,89781.0,53.75,-1.8299999999999983,33.0,8.0,3.0,2.0,20.0,48.82,-2.4399999999999977,12.95,-0.1777777777777778
2021-05-21,167042.0,19594.0,-385.0,8.53,0.16999999999999993,90328.0,54.07,0.3200000000000003,33.0,6.0,4.0,3.0,20.0,48.82,0.0,13.6,0.050193050193050225
2021-05-28,167042.0,19471.0,-123.0,8.58,0.05000000000000071,90556.0,54.21,0.14000000000000057,33.0,5.0,5.0,3.0,20.0,48.82,0.0,14.15,0.040441176470588286
2021-06-04,167042.0,19790.0,319.0,8.44,-0.14000000000000057,89228.0,53.42,-0.7899999999999991,33.0,6.0,6.0,2.0,19.0,48.11,-0.7100000000000009,14.9,0.053003533568904596
2021-06-11,167042.0,19607.0,-183.0,8.52,0.08000000000000007,89094.0,53.34,-0.0799999999999983,31.0,5.0,4.0,2.0,20.0,49.01,0.8999999999999986,14.7,-0.01342281879194638
2021-06-18,167042.0,19916.0,309.0,8.39,-0.129999999999999,87144.0,52.17,-1.1700000000000017,29.0,4.0,3.0,3.0,19.0,48.11,-0.8999999999999986,15.0,0.020408163265306173
2021-06-25,167042.0,19482.0,-434.0,8.57,0.17999999999999972,90116.0,53.95,1.7800000000000011,34.0,8.0,4.0,2.0,20.0,48.92,0.8100000000000023,15.0,0.0
2021-07-02,167042.0,20624.0,1142.0,8.1,-0.47000000000000064,84754.0,50.74,-3.210000000000001,27.0,5.0,3.0,1.0,18.0,47.5,-1.4200000000000017,15.15,0.010000000000000024
2021-07-09,167042.0,20478.0,-146.0,8.16,0.0600000000000005,84717.0,50.72,-0.020000000000003126,27.0,5.0,3.0,1.0,18.0,47.49,-0.00999999999999801,15.8,0.042904290429042924
2021-07-16,167042.0,20569.0,91.0,8.12,-0.040000000000000924,86465.0,51.76,1.0399999999999991,30.0,6.0,5.0,1.0,18.0,47.49,0.0,15.75,-0.003164556962025361
2021-07-23,167042.0,20314.0,-255.0,8.22,0.10000000000000142,86296.0,51.66,-0.10000000000000142,29.0,4.0,6.0,1.0,18.0,47.49,0.0,14.7,-0.06666666666666671
2021-07-30,167042.0,20077.0,-237.0,8.32,0.09999999999999964,86273.0,51.65,-0.00999999999999801,28.0,3.0,5.0,2.0,18.0,47.49,0.0,14.05,-0.044217687074829835
2021-08-06,167042.0,19980.0,-97.0,8.36,0.03999999999999915,86425.0,51.74,0.09000000000000341,28.0,2.0,5.0,4.0,17.0,46.94,-0.5500000000000043,14.15,0.007117437722419903
2021-08-13,167042.0,19937.0,-43.0,8.38,0.02000000000000135,86382.0,51.71,-0.030000000000001137,29.0,4.0,5.0,3.0,17.0,46.94,0.0,12.9,-0.08833922261484099
2021-08-20,167042.0,19735.0,-202.0,8.46,0.08000000000000007,86140.0,51.57,-0.14000000000000057,29.0,4.0,6.0,2.0,17.0,46.94,0.0,12.4,-0.03875968992248062
2021-08-27,167042.0,19702.0,-33.0,8.48,0.019999999999999574,85673.0,51.29,-0.28000000000000114,27.0,1.0,7.0,2.0,17.0,46.94,0.0,13.2,0.06451612903225798
2021-09-03,167042.0,19690.0,-12.0,8.48,0.0,85714.0,51.31,0.020000000000003126,28.0,3.0,6.0,2.0,17.0,46.94,0.0,13.1,-0.007575757575757549
2021-09-10,167042.0,19642.0,-48.0,8.5,0.019999999999999574,85851.0,51.39,0.0799999999999983,27.0,3.0,4.0,2.0,18.0,47.72,0.7800000000000011,14.25,0.08778625954198477
2021-09-17,167042.0,19398.0,-244.0,8.61,0.10999999999999943,86570.0,51.83,0.4399999999999977,27.0,2.0,4.0,2.0,19.0,48.42,0.7000000000000028,14.6,0.024561403508771906
2021-09-24,167042.0,19357.0,-41.0,8.63,0.02000000000000135,86481.0,51.77,-0.05999999999999517,27.0,3.0,3.0,2.0,19.0,48.51,0.0899999999999963,15.45,0.05821917808219176
2021-10-01,167042.0,18901.0,-456.0,8.84,0.20999999999999908,89641.0,53.66,1.8899999999999935,31.0,4.0,5.0,2.0,20.0,49.3,0.7899999999999991,14.5,-0.06148867313915853
2021-10-08,167042.0,18784.0,-117.0,8.89,0.05000000000000071,90804.0,54.36,0.7000000000000028,34.0,7.0,4.0,2.0,21.0,49.63,0.3300000000000054,15.0,0.034482758620689655
2021-10-15,167042.0,18884.0,100.0,8.85,-0.040000000000000924,88346.0,52.89,-1.4699999999999989,31.0,6.0,4.0,2.0,19.0,48.39,-1.240000000000002,14.25,-0.05
2021-10-22,167042.0,18806.0,-78.0,8.88,0.030000000000001137,87868.0,52.6,-0.28999999999999915,30.0,5.0,4.0,2.0,19.0,48.38,-0.00999999999999801,14.65,0.028070175438596516
2021-10-29,167042.0,18705.0,-101.0,8.93,0.049999999999998934,87951.0,52.65,0.04999999999999716,30.0,5.0,4.0,2.0,19.0,48.34,-0.03999999999999915,14.55,-0.006825938566552877
2021-11-05,167042.0,18688.0,-17.0,8.94,0.009999999999999787,87582.0,52.43,-0.21999999999999886,29.0,3.0,5.0,2.0,19.0,48.38,0.03999999999999915,14.3,-0.017182130584192438
2021-11-12,167042.0,18569.0,-119.0,9.0,0.0600000000000005,88226.0,52.82,0.39000000000000057,30.0,3.0,6.0,2.0,19.0,48.35,-0.030000000000001137,14.5,0.013986013986013936
2021-11-19,167042.0,18574.0,5.0,8.99,-0.009999999999999787,88434.0,52.94,0.11999999999999744,31.0,5.0,5.0,2.0,19.0,48.31,-0.03999999999999915,14.15,-0.024137931034482734
2021-11-26,167042.0,18515.0,-59.0,9.02,0.02999999999999936,88628.0,53.06,0.12000000000000455,32.0,6.0,5.0,2.0,19.0,48.23,-0.0800000000000054,13.9,-0.0176678445229682
2021-12-03,167042.0,18480.0,-35.0,9.04,0.019999999999999574,88194.0,52.8,-0.2600000000000051,31.0,5.0,5.0,2.0,19.0,48.16,-0.07000000000000028,14.4,0.03597122302158273
2021-12-10,167042.0,18178.0,-302.0,9.19,0.15000000000000036,90621.0,54.25,1.4500000000000028,34.0,6.0,5.0,4.0,19.0,48.22,0.060000000000002274,15.45,0.07291666666666659
2021-12-17,167042.0,17861.0,-317.0,9.35,0.16000000000000014,92910.0,55.62,1.3699999999999974,36.0,6.0,6.0,4.0,20.0,49.26,1.0399999999999991,15.5,0.0032362459546926028
2021-12-24,167042.0,17596.0,-265.0,9.49,0.14000000000000057,93841.0,56.18,0.5600000000000023,36.0,4.0,8.0,3.0,21.0,50.11,0.8500000000000014,16.1,0.03870967741935493
2021-12-30,167042.0,17644.0,48.0,9.47,-0.019999999999999574,95536.0,57.19,1.009999999999998,38.0,5.0,9.0,4.0,20.0,49.83,-0.28000000000000114,16.4,0.01863354037267063
2022-01-07,167042.0,17839.0,195.0,9.36,-0.11000000000000121,92477.0,55.36,-1.8299999999999983,36.0,6.0,6.0,4.0,20.0,48.93,-0.8999999999999986,14.4,-0.12195121951219502
2022-01-14,167042.0,17890.0,51.0,9.34,-0.019999999999999574,91011.0,54.48,-0.8800000000000026,35.0,7.0,5.0,4.0,19.0,48.18,-0.75,14.0,-0.0277777777777778
2022-01-21,167042.0,17890.0,0.0,9.34,0.0,90539.0,54.2,-0.27999999999999403,34.0,6.0,5.0,4.0,19.0,48.14,-0.03999999999999915,13.9,-0.0071428571428571175
2022-01-26,167042.0,17883.0,-7.0,9.34,0.0,89954.0,53.85,-0.3500000000000014,33.0,6.0,5.0,2.0,20.0,48.77,0.6300000000000026,13.5,-0.028776978417266213
2022-02-11,167042.0,17807.0,-76.0,9.38,0.040000000000000924,89739.0,53.72,-0.13000000000000256,33.0,6.0,5.0,2.0,20.0,48.7,-0.07000000000000028,14.1,0.04444444444444442
2022-02-18,167042.0,17969.0,162.0,9.3,-0.08000000000000007,89784.0,53.75,0.030000000000001137,35.0,8.0,5.0,4.0,18.0,46.94,-1.7600000000000051,14.65,0.03900709219858161
2022-02-25,167042.0,17852.0,-117.0,9.36,0.05999999999999872,91553.0,54.81,1.0600000000000023,37.0,9.0,5.0,3.0,20.0,48.24,1.3000000000000043,15.1,0.030716723549488005
2022-03-04,167042.0,17841.0,-11.0,9.36,0.0,90811.0,54.36,-0.45000000000000284,35.0,7.0,5.0,4.0,19.0,47.78,-0.46000000000000085,14.5,-0.03973509933774832
2022-03-11,167042.0,17787.0,-54.0,9.39,0.030000000000001137,89680.0,53.69,-0.6700000000000017,33.0,6.0,3.0,5.0,19.0,47.78,0.0,14.0,-0.034482758620689655
2022-03-18,167042.0,17755.0,-32.0,9.41,0.019999999999999574,89709.0,53.7,0.010000000000005116,34.0,8.0,2.0,5.0,19.0,47.73,-0.05000000000000426,14.35,0.024999999999999974
2022-03-25,167042.0,17679.0,-76.0,9.45,0.03999999999999915,90785.0,54.35,0.6499999999999986,36.0,10.0,2.0,5.0,19.0,47.83,0.10000000000000142,14.35,0.0
2022-04-01,167042.0,17706.0,27.0,9.43,-0.019999999999999574,90030.0,53.9,-0.45000000000000284,35.0,9.0,2.0,5.0,19.0,47.64,-0.18999999999999773,14.25,-0.006968641114982554
2022-04-08,167042.0,17747.0,41.0,9.41,-0.019999999999999574,90372.0,54.1,0.20000000000000284,36.0,10.0,2.0,6.0,18.0,47.01,-0.6300000000000026,14.0,-0.017543859649122806
2022-04-15,167042.0,17737.0,-10.0,9.42,0.009999999999999787,89940.0,53.84,-0.259999999999998,35.0,9.0,3.0,5.0,18.0,47.02,0.010000000000005116,13.9,-0.0071428571428571175
2022-04-22,167042.0,17675.0,-62.0,9.45,0.02999999999999936,89419.0,53.53,-0.3100000000000023,34.0,8.0,3.0,5.0,18.0,47.02,0.0,13.85,-0.0035971223021583243
2022-04-29,167042.0,17696.0,21.0,9.44,-0.009999999999999787,89326.0,53.48,-0.05000000000000426,34.0,8.0,4.0,4.0,18.0,47.02,0.0,12.9,-0.0685920577617328
2022-05-06,167042.0,17707.0,11.0,9.43,-0.009999999999999787,89472.0,53.56,0.0800000000000054,34.0,8.0,3.0,5.0,18.0,47.02,0.0,13.05,0.011627906976744214
2022-05-13,167042.0,17698.0,-9.0,9.44,0.009999999999999787,89810.0,53.77,0.21000000000000085,35.0,9.0,4.0,4.0,18.0,47.02,0.0,12.2,-0.06513409961685834
2022-05-20,167042.0,17648.0,-50.0,9.47,0.030000000000001137,90263.0,54.04,0.269999999999996,36.0,10.0,3.0,5.0,18.0,47.02,0.0,12.75,0.04508196721311482
2022-05-27,167042.0,17616.0,-32.0,9.48,0.009999999999999787,89446.0,53.55,-0.490000000000002,34.0,8.0,3.0,5.0,18.0,47.02,0.0,12.9,0.011764705882352969
2022-06-02,167042.0,17605.0,-11.0,9.49,0.009999999999999787,89457.0,53.55,0.0,34.0,8.0,3.0,5.0,18.0,47.02,0.0,12.85,-0.003875968992248117
2022-06-10,167042.0,17594.0,-11.0,9.49,0.0,89948.0,53.85,0.30000000000000426,35.0,9.0,3.0,5.0,18.0,47.02,0.0,12.7,-0.01167315175097279
2022-06-17,167042.0,17629.0,35.0,9.48,-0.009999999999999787,90436.0,54.14,0.28999999999999915,36.0,10.0,4.0,4.0,18.0,47.02,0.0,12.0,-0.055118110236220416
2022-06-24,167042.0,17616.0,-13.0,9.48,0.0,90411.0,54.12,-0.020000000000003126,36.0,10.0,4.0,3.0,19.0,47.69,0.6699999999999946,11.8,-0.016666666666666607
2022-07-01,167042.0,17602.0,-14.0,9.49,0.009999999999999787,90434.0,54.14,0.020000000000003126,36.0,10.0,4.0,2.0,20.0,48.33,0.6400000000000006,11.3,-0.0423728813559322
2022-07-08,167042.0,17566.0,-36.0,9.51,0.019999999999999574,91443.0,54.74,0.6000000000000014,38.0,12.0,4.0,2.0,20.0,48.38,0.05000000000000426,11.55,0.022123893805309734
2022-07-15,167042.0,17560.0,-6.0,9.51,0.0,91575.0,54.82,0.0799999999999983,38.0,12.0,4.0,2.0,20.0,48.39,0.00999999999999801,11.45,-0.008658008658008781
2022-07-22,167042.0,17555.0,-5.0,9.52,0.009999999999999787,91948.0,55.04,0.21999999999999886,38.0,11.0,5.0,2.0,20.0,48.43,0.03999999999999915,11.95,0.04366812227074236
2022-07-29,167042.0,17576.0,21.0,9.5,-0.019999999999999574,91086.0,54.53,-0.509999999999998,37.0,10.0,5.0,2.0,20.0,48.28,-0.14999999999999858,11.9,-0.004184100418409953
2022-08-05,167042.0,17572.0,-4.0,9.51,0.009999999999999787,91186.0,54.59,0.060000000000002274,37.0,9.0,6.0,2.0,20.0,48.29,0.00999999999999801,11.75,-0.012605042016806753
2022-08-12,167042.0,17601.0,29.0,9.49,-0.019999999999999574,90836.0,54.38,-0.21000000000000085,36.0,8.0,5.0,3.0,20.0,48.32,0.030000000000001137,12.5,0.06382978723404255
2022-08-19,167042.0,17569.0,-32.0,9.51,0.019999999999999574,91650.0,54.87,0.4899999999999949,38.0,10.0,5.0,3.0,20.0,48.26,-0.060000000000002274,12.7,0.015999999999999945
2022-08-26,167042.0,17511.0,-58.0,9.54,0.02999999999999936,91615.0,54.85,-0.01999999999999602,38.0,10.0,5.0,3.0,20.0,48.25,-0.00999999999999801,13.05,0.02755905511811035
2022-09-02,167042.0,17455.0,-56.0,9.57,0.030000000000001137,91636.0,54.86,0.00999999999999801,38.0,10.0,5.0,3.0,20.0,48.25,0.0,12.85,-0.015325670498084372
2022-09-08,167042.0,17444.0,-11.0,9.58,0.009999999999999787,91610.0,54.84,-0.01999999999999602,38.0,10.0,5.0,3.0,20.0,48.22,-0.030000000000001137,12.2,-0.05058365758754867
2022-09-16,167042.0,17456.0,12.0,9.57,-0.009999999999999787,91640.0,54.86,0.01999999999999602,38.0,10.0,5.0,3.0,20.0,48.2,-0.01999999999999602,12.85,0.053278688524590195
2022-09-23,167042.0,17450.0,-6.0,9.57,0.0,91680.0,54.88,0.020000000000003126,38.0,9.0,6.0,3.0,20.0,48.21,0.00999999999999801,12.45,-0.03112840466926073
2022-09-30,167042.0,17408.0,-42.0,9.6,0.02999999999999936,91805.0,54.96,0.0799999999999983,38.0,9.0,6.0,3.0,20.0,48.22,0.00999999999999801,11.9,-0.044176706827309155
2022-10-07,167042.0,17397.0,-11.0,9.6,0.0,91723.0,54.91,-0.05000000000000426,38.0,9.0,5.0,5.0,19.0,47.61,-0.6099999999999994,12.05,0.012605042016806753
2022-10-14,167042.0,17364.0,-33.0,9.62,0.019999999999999574,91708.0,54.9,-0.00999999999999801,38.0,9.0,5.0,5.0,19.0,47.6,-0.00999999999999801,11.95,-0.00829875518672211
2022-10-21,167042.0,17319.0,-45.0,9.65,0.030000000000001137,91290.0,54.65,-0.25,37.0,8.0,5.0,5.0,19.0,47.6,0.0,12.15,0.016736401673640256
2022-10-28,167042.0,17295.0,-24.0,9.66,0.009999999999999787,91685.0,54.89,0.240000000000002,38.0,9.0,5.0,5.0,19.0,47.58,-0.020000000000003126,12.05,-0.00823045267489709
2022-11-04,167042.0,17313.0,18.0,9.65,-0.009999999999999787,92111.0,55.14,0.25,39.0,10.0,5.0,5.0,19.0,47.55,-0.030000000000001137,12.85,0.06639004149377584
2022-11-11,167042.0,17322.0,9.0,9.64,-0.009999999999999787,91969.0,55.06,-0.0799999999999983,39.0,10.0,5.0,6.0,18.0,46.91,-0.6400000000000006,12.9,0.003891050583657643
2022-11-18,167042.0,17290.0,-32.0,9.66,0.019999999999999574,92017.0,55.09,0.030000000000001137,39.0,10.0,5.0,5.0,19.0,47.53,0.6200000000000045,12.85,-0.003875968992248117
2022-11-25,167042.0,17458.0,168.0,9.57,-0.08999999999999986,92049.0,55.11,0.01999999999999602,39.0,9.0,6.0,6.0,18.0,46.91,-0.6200000000000045,13.95,0.0856031128404669
2022-12-02,167042.0,17439.0,-19.0,9.58,0.009999999999999787,90546.0,54.21,-0.8999999999999986,37.0,9.0,5.0,5.0,18.0,46.91,0.0,13.65,-0.021505376344085947
2022-12-09,167042.0,17439.0,0.0,9.58,0.0,90496.0,54.18,-0.030000000000001137,37.0,8.0,6.0,5.0,18.0,46.77,-0.13999999999999346,13.35,-0.02197802197802203
2022-12-16,167042.0,17423.0,-16.0,9.59,0.009999999999999787,90082.0,53.93,-0.25,37.0,9.0,5.0,6.0,17.0,46.0,-0.7700000000000031,13.2,-0.011235955056179803
2022-12-23,167042.0,17455.0,32.0,9.57,-0.019999999999999574,89648.0,53.67,-0.259999999999998,37.0,10.0,5.0,5.0,17.0,46.0,0.0,12.4,-0.06060606060606053
2022-12-30,167042.0,17442.0,-13.0,9.58,0.009999999999999787,89837.0,53.78,0.10999999999999943,37.0,10.0,5.0,4.0,18.0,46.6,0.6000000000000014,12.35,-0.004032258064516186
2023-01-06,167042.0,17434.0,-8.0,9.58,0.0,89576.0,53.62,-0.1600000000000037,36.0,9.0,5.0,4.0,18.0,46.7,0.10000000000000142,12.45,0.008097165991902806
2023-01-13,167042.0,17492.0,58.0,9.55,-0.02999999999999936,90734.0,54.32,0.7000000000000028,37.0,9.0,5.0,5.0,18.0,46.77,0.07000000000000028,13.15,0.05622489959839366
2023-01-17,167042.0,17427.0,-65.0,9.59,0.03999999999999915,91853.0,54.99,0.6700000000000017,39.0,11.0,6.0,3.0,19.0,47.66,0.8899999999999935,13.75,0.04562737642585549
2023-02-03,167042.0,17821.0,394.0,9.37,-0.22000000000000064,90204.0,54.0,-0.990000000000002,38.0,12.0,5.0,3.0,18.0,46.77,-0.8899999999999935,14.65,0.06545454545454547
2023-02-10,167042.0,17514.0,-307.0,9.54,0.16999999999999993,89663.0,53.68,-0.3200000000000003,37.0,11.0,5.0,3.0,18.0,46.77,0.0,14.35,-0.02047781569965875
2023-02-17,167042.0,17261.0,-253.0,9.68,0.14000000000000057,91042.0,54.5,0.8200000000000003,40.0,14.0,5.0,3.0,18.0,46.77,0.0,14.5,0.010452961672473893
2023-02-24,167042.0,17194.0,-67.0,9.72,0.040000000000000924,91628.0,54.85,0.3500000000000014,41.0,15.0,5.0,3.0,18.0,46.75,-0.020000000000003126,14.15,-0.024137931034482734
2023-03-03,167042.0,17141.0,-53.0,9.75,0.02999999999999936,91044.0,54.5,-0.3500000000000014,40.0,14.0,5.0,3.0,18.0,46.7,-0.04999999999999716,14.0,-0.010600706713780944
2023-03-10,167042.0,17100.0,-41.0,9.77,0.019999999999999574,92542.0,55.4,0.8999999999999986,42.0,13.0,6.0,4.0,19.0,47.04,0.3399999999999963,13.9,-0.0071428571428571175
2023-03-17,167042.0,17090.0,-10.0,9.77,0.0,92880.0,55.6,0.20000000000000284,43.0,15.0,6.0,3.0,19.0,47.06,0.020000000000003126,13.5,-0.028776978417266213
2023-03-24,167042.0,17091.0,1.0,9.77,0.0,92837.0,55.58,-0.020000000000003126,43.0,15.0,6.0,3.0,19.0,47.07,0.00999999999999801,13.85,0.0259259259259259
2023-03-31,167042.0,17094.0,3.0,9.77,0.0,93252.0,55.83,0.25,44.0,15.0,7.0,3.0,19.0,47.09,0.020000000000003126,13.8,-0.0036101083032490204
2023-04-07,167042.0,17101.0,7.0,9.77,0.0,92942.0,55.64,-0.18999999999999773,43.0,14.0,7.0,3.0,19.0,47.09,0.0,14.0,0.014492753623188354
2023-04-14,167042.0,17118.0,17.0,9.76,-0.009999999999999787,93246.0,55.82,0.17999999999999972,43.0,14.0,6.0,4.0,19.0,47.09,0.0,14.3,0.02142857142857148
2023-04-21,167042.0,18441.0,1323.0,9.06,-0.6999999999999993,89108.0,53.34,-2.479999999999997,37.0,11.0,4.0,4.0,18.0,46.35,-0.740000000000002,14.45,0.01048951048951039
2023-04-28,167042.0,18217.0,-224.0,9.17,0.10999999999999943,90005.0,53.88,0.5399999999999991,39.0,14.0,3.0,4.0,18.0,46.35,0.0,16.1,0.11418685121107282
2023-05-05,167042.0,18660.0,443.0,8.95,-0.22000000000000064,87623.0,52.46,-1.4200000000000017,34.0,9.0,3.0,4.0,18.0,46.35,0.0,15.35,-0.04658385093167713
2023-05-12,167042.0,18471.0,-189.0,9.04,0.08999999999999986,87560.0,52.42,-0.03999999999999915,34.0,9.0,3.0,4.0,18.0,46.35,0.0,14.35,-0.06514657980456026
2023-05-19,167042.0,18537.0,66.0,9.01,-0.02999999999999936,87651.0,52.47,0.04999999999999716,34.0,9.0,3.0,4.0,18.0,46.35,0.0,14.3,-0.003484320557491215
2023-05-26,167042.0,18450.0,-87.0,9.05,0.040000000000000924,91892.0,55.01,2.539999999999999,41.0,14.0,4.0,5.0,18.0,46.35,0.0,15.35,0.07342657342657335
2023-06-02,167042.0,18419.0,-31.0,9.07,0.019999999999999574,90669.0,54.28,-0.7299999999999969,38.0,11.0,4.0,4.0,19.0,47.24,0.8900000000000006,15.25,-0.006514657980456003
2023-06-09,167042.0,18124.0,-295.0,9.22,0.15000000000000036,92042.0,55.1,0.8200000000000003,40.0,11.0,5.0,5.0,19.0,47.12,-0.12000000000000455,15.15,-0.0065573770491803044
2023-06-16,167042.0,18131.0,7.0,9.21,-0.009999999999999787,90591.0,54.23,-0.8700000000000045,39.0,10.0,7.0,4.0,18.0,46.25,-0.8699999999999974,15.15,0.0
2023-06-21,167042.0,18107.0,-24.0,9.23,0.019999999999999574,91255.0,54.63,0.4000000000000057,40.0,10.0,8.0,4.0,18.0,46.25,0.0,15.1,-0.003300330033003347
2023-06-30,167042.0,18057.0,-50.0,9.25,0.019999999999999574,91078.0,54.52,-0.10999999999999943,40.0,12.0,5.0,5.0,18.0,46.25,0.0,14.55,-0.03642384105960258
2023-07-07,167042.0,17872.0,-185.0,9.35,0.09999999999999964,93491.0,55.97,1.4499999999999957,41.0,10.0,5.0,6.0,20.0,47.85,1.6000000000000014,16.35,0.12371134020618561
2023-07-14,167042.0,18084.0,212.0,9.24,-0.10999999999999943,92894.0,55.61,-0.35999999999999943,39.0,9.0,7.0,4.0,19.0,47.83,-0.020000000000003126,15.25,-0.06727828746177378
2023-07-21,167042.0,18055.0,-29.0,9.25,0.009999999999999787,91902.0,55.02,-0.5899999999999963,37.0,8.0,5.0,5.0,19.0,47.8,-0.030000000000001137,14.85,-0.026229508196721336
2023-07-28,167042.0,18280.0,225.0,9.14,-0.10999999999999943,93791.0,56.15,1.1299999999999955,40.0,8.0,7.0,6.0,19.0,47.74,-0.05999999999999517,14.95,0.00673400673400671
