年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-02-22,20.5,20.549999237060547,20.299999237060547,20.5,20.14059066772461,41888097.0,20.50082778930664,20.553226470947266,132223256.6,19.38900260925293,19.7083044052124,-0.6832017447072922,-0.4126358032226562,0.432286262512207,0.751588058471679,-0.3602371215820312,-0.3193017959594719,-1.1642238616943352,-0.8449220657348633,-0.7925233840942383,-1.1118251800537102,0.052398681640625,6013537.0,370317.0,-7554.0,16.24,0.3299999999999983,3655560.0,60.79,1.5300000000000011,483.0,142.0,75.0,50.0,216.0,57.99,1.4200000000000017,21.0,0.1140583554376657
2020-12-15,11.199999809265137,12.100000381469728,11.050000190734863,11.699999809265137,11.085558891296388,359308594.0,10.485486348470053,10.337047386169434,121787651.2,9.623592185974122,10.213874530792236,1.9502875739835277,0.7485115051269524,0.8716843605041511,1.461966705322265,0.600072542826334,-0.5902823448181138,-0.7134552001953125,-0.1231728553771986,-0.271611817677817,-0.8618941624959309,-0.1484389623006183,5420985.0,152660.0,7536.0,35.51,-1.8400000000000036,4117020.0,75.95,-1.1400000000000006,490.0,155.0,63.0,54.0,218.0,72.82,-1.3100000000000025,10.5,-0.032258064516129
2022-03-07,28.0,28.100000381469727,26.200000762939453,26.5,25.108318328857425,228014820.0,26.292673110961918,26.340047454833982,221262827.6,26.61955518722534,26.77588977813721,0.0305157105386282,-1.231729125976564,-1.6675714492797835,-1.5112368583679192,-1.1843547821044922,-0.1563345909118645,0.2795077323913553,0.4358423233032198,0.4832166671752915,0.326882076263427,0.0473743438720717,5982172.0,284350.0,4811.0,21.04,-0.3399999999999998,4299718.0,71.88,-0.3299999999999983,564.0,169.0,74.0,60.0,261.0,68.68,-0.4399999999999977,28.35,0.0161290322580646
2021-01-04,12.050000190734863,12.050000190734863,11.600000381469728,11.699999809265137,11.085558891296388,106809692.0,11.338221549987791,11.44560317993164,101101412.4,11.014498043060303,11.445602989196775,0.0564609283341722,-0.3600442886352546,-0.3600440979003902,0.0710608482360832,-0.2526626586914062,-0.4311049461364735,-0.4311051368713379,-1.907348643470641e-07,0.107381439208984,-0.3237235069274895,0.1073816299438483,5420985.0,175585.0,4654.0,30.87,-0.8399999999999999,3998510.0,73.76,-0.7199999999999989,502.0,161.0,75.0,43.0,223.0,70.6,-0.9000000000000057,12.05,0.0083682008368202
2022-11-17,17.350000381469727,17.5,17.200000762939453,17.299999237060547,16.996692657470703,29074549.0,17.144063313802082,17.16371269226074,39215602.4,16.8812536239624,17.183362197875976,-0.2585974147881507,-0.1670200347900383,-0.1866695404052727,0.1154390335083022,-0.147370656331379,-0.3021085739135749,-0.2824590682983405,0.0196495056152343,0.0392988840738937,-0.2628096898396812,0.0196493784586593,6013537.0,381599.0,1237.0,15.76,-0.0500000000000007,3569215.0,59.35,-0.1899999999999977,493.0,157.0,65.0,54.0,217.0,56.5,-0.2299999999999968,17.3,-0.022598870056497
2021-08-11,17.700000762939453,18.0,17.200000762939453,17.450000762939453,16.533592224121094,131060918.0,17.070498784383137,16.72308769226074,115139351.6,16.715981483459473,16.580965042114258,0.1382808412480239,-0.189495468139647,-0.047372817993164,-0.1823892593383789,-0.5369065602620431,0.1350164413452148,-0.0071062088012681,-0.1421226501464829,-0.489533742268879,-0.3545173009236642,-0.347411092122396,5732540.0,344476.0,1292.0,16.64,-0.0599999999999987,3537397.0,61.71,-0.4099999999999966,452.0,135.0,66.0,58.0,193.0,58.81,-0.3399999999999963,17.1,-0.0086956521739129
2022-09-22,22.450000762939453,23.149999618530277,22.200000762939453,22.200000762939453,21.81078720092773,170948221.0,22.13827641805013,22.13500137329101,90606519.8,21.778855800628666,21.958156204223634,0.8867099340901956,-0.3242141723632805,-0.1473690032958998,0.0319314002990722,-0.3274892171223946,-0.1793004035949721,-0.3561455726623528,-0.1768451690673806,-0.1801202138264948,-0.3594206174214669,-0.0032750447591141,6013537.0,361182.0,143.0,16.65,-0.0100000000000015,3724909.0,61.94,0.0,525.0,159.0,74.0,52.0,240.0,58.99,0.0900000000000034,22.6,0.0319634703196348
2023-04-11,19.399999618530277,19.5,19.299999237060547,19.399999618530277,19.05987548828125,9029639.0,19.010752360026043,19.020577239990235,13023292.0,19.0205771446228,19.03040180206299,-0.3066546461524475,0.0392982482910149,0.0294736862182602,0.0392983436584479,0.0491231282552071,-0.0098246574401876,-9.536743306171048e-08,0.0098245620727546,0.0196494420369468,0.0098247845967591,0.0098248799641922,6013537.0,382493.0,139.0,15.72,-0.0099999999999997,3530166.0,58.7,-0.1299999999999954,479.0,152.0,65.0,48.0,214.0,55.98,-0.1700000000000017,19.35,-0.0076923076923076
2021-11-30,26.399999618530277,26.75,25.75,26.0,24.63457489013672,437535603.0,24.46087074279785,25.989477920532227,641453391.4,23.96423168182373,26.27846069335937,-0.3178996184819297,-1.3549030303955083,-1.6438858032226555,0.670343208312989,0.1737041473388672,-2.3142290115356445,-2.025246238708497,0.288982772827147,1.8175899505615227,-0.4966390609741218,1.5286071777343757,5889094.0,256252.0,2569.0,22.98,-0.0199999999999995,4355975.0,73.97,0.269999999999996,544.0,164.0,63.0,66.0,251.0,70.8,0.25,26.7,-0.0343580470162748
2022-02-23,28.600000381469727,30.5,28.450000762939453,30.299999237060547,28.708755493164062,349822007.0,27.713898340861004,28.509784698486328,605261435.4,25.375982570648198,27.31121826171875,-0.4220315610083225,0.1989707946777343,1.3975372314453125,3.3327729225158684,0.9948571523030588,-1.935235691070556,-3.133802127838134,-1.198566436767578,-0.4026800791422538,-2.3379157702128097,0.7958863576253243,5960028.0,255088.0,-31408.0,23.36,2.5799999999999983,4424852.0,74.24,4.269999999999996,564.0,171.0,72.0,60.0,261.0,71.0,4.1200000000000045,31.7,0.1423423423423423
